customer_id,signup_date,country,plan_type,monthly_revenue,active_users,logins_last_30_days,churned,referral_source,support_tickets
15002,2023-02-09,UK,Enterprise,20.46,11,8,1,Google Ads,0
15003,2024-12-19,United Kingdom,,28.73,6,11,0,Direct,1
15004,2020-02-05,Nigeria,,14.69,4,7,1,Twitter,0
15005,2020-11-10,US,,192.53,3,10,0,Direct,1
15006,2023-02-01,,basic,9.29,1,8,0,Facebook,0
15007,2023-07-17,Germany,Pro,10.02,5,10,0,Direct,0
15008,2023-09-11,Canada,basic,21.93,7,12,0,LinkedIn,0
15009,2020-01-25,Germany,basic,5.91,2,10,0,LinkedIn,0
15010,2020-03-22,USA,Pro,-0.64,4,8,0,Twitter,0
15011,2025-06-30,CA,basic,5.35,3,6,0,,1
15012,2022-11-03,Canada,Free,47.37,3,4,0,,0
15013,2023-03-15,US,basic,194.61,2,10,0,Referral,1
15014,2022-08-11,CAN,Basic,14.82,3,11,1,Twitter,1
15015,2023-06-30,Canada,Basic,11.14,3,10,0,Twitter,1
15016,2020-09-08,CAN,Pro,10.44,2,13,0,LinkedIn,1
15017,2024-03-20,UK,basic,25.35,3,7,0,LinkedIn,1
15018,2020-02-05,Canada,Free,50.56,6,9,0,Referral,0
15019,2023-10-11,CAN,,6.54,4,9,0,Twitter,2
15020,2023-02-18,Nigeria,Basic,198.9,6,10,1,,2
15021,2021-07-22,Canada,,37.17,4,14,0,LinkedIn,0
15022,2024-02-15,USA,Enterprise,46.36,5,10,0,,2
15023,2022-01-30,United Kingdom,basic,-1.71,5,13,0,,1
15024,2021-10-03,,Enterprise,197.53,2,13,0,Referral,0
15025,2021-10-02,Canada,Enterprise,5.23,3,6,0,Twitter,1
15026,2024-06-22,Germany,,27.13,3,7,0,Facebook,1
15027,2024-09-11,UK,Basic,24.91,6,9,0,,1
15028,2020-07-10,UK,Enterprise,3.36,3,11,1,Referral,2
15029,2023-05-19,USA,Pro,21.48,3,14,0,Google Ads,0
15030,2023-01-30,United Kingdom,,51.62,1,10,0,,1
15031,2020-09-29,Germany,Enterprise,14.51,2,10,0,LinkedIn,1
15032,2025-02-19,Nigeria,Enterprise,12.61,2,15,1,Referral,0
15033,2021-05-28,Canada,,-9.86,1,19,0,Twitter,0
15034,2020-07-26,CAN,Free,56.45,0,12,0,LinkedIn,0
15035,2023-04-27,CA,Pro,-1.49,5,13,0,LinkedIn,1
15036,2020-02-04,United Kingdom,,3.65,4,11,0,Direct,4
15037,2024-12-27,NGA,Pro,16.05,3,8,0,Twitter,2
15038,2020-07-19,Canada,,-0.58,9,7,1,Twitter,2
15039,2020-01-19,United Kingdom,Enterprise,6.56,2,10,0,Facebook,1
15040,2022-06-17,USA,,94.18,4,6,0,Facebook,0
15041,2023-01-25,US,Free,11.02,2,8,0,Twitter,1
15042,2025-06-25,NGA,basic,2.15,2,10,0,Direct,1
15043,2023-11-19,US,Enterprise,20.54,1,14,0,Facebook,0
15044,2021-09-10,UK,basic,104.94,1,11,0,LinkedIn,0
15045,2023-10-10,United States,Basic,-4.96,4,11,0,Google Ads,1
15046,2024-08-15,Nigeria,,8.72,5,12,0,Direct,0
15047,2025-02-13,Germany,pro,49.43,2,9,1,LinkedIn,0
15048,2020-09-05,UK,,47.33,6,10,1,LinkedIn,0
15049,2020-03-17,NGA,Free,11.35,2,8,0,Direct,1
15050,2022-03-31,United States,pro,0.0,3,11,0,LinkedIn,2
15051,2022-12-08,Canada,Enterprise,10.13,1,8,1,Facebook,1
15052,2024-11-23,United States,pro,205.98,4,15,0,Facebook,1
15053,2020-09-25,Nigeria,,17.14,4,13,0,,1
15054,2024-08-29,,Free,106.86,4,14,0,,0
15055,2024-03-23,UK,,97.67,2,12,0,,3
15056,2021-04-11,CA,Enterprise,16.82,3,7,0,Facebook,0
15057,2022-06-01,UK,,21.94,2,10,0,,0
15058,2021-09-30,Canada,Basic,23.61,4,3,0,Direct,2
15059,2024-02-09,CAN,Enterprise,-3.28,0,8,0,Google Ads,0
15060,2023-06-26,CAN,Basic,105.6,4,9,0,Referral,2
15061,2023-11-10,CA,basic,18.82,1,16,1,LinkedIn,1
15062,2021-05-19,UK,pro,18.56,3,12,0,Facebook,1
15063,2024-11-17,Nigeria,Enterprise,53.0,2,14,0,Google Ads,0
15064,2021-02-03,US,Basic,49.85,4,12,0,Twitter,0
15065,2025-07-29,US,Basic,93.81,4,7,0,,0
15066,2024-06-05,United Kingdom,Free,12.75,3,9,0,LinkedIn,5
15067,2025-05-21,Nigeria,pro,100.28,6,13,0,LinkedIn,0
15068,2023-12-23,Germany,Free,21.65,2,18,0,Facebook,0
15069,2022-01-15,,Free,16.56,3,13,0,,1
15070,2021-03-18,UK,,1.53,0,9,0,,0
15071,2023-07-12,United Kingdom,,13.43,3,9,0,Referral,1
15072,2022-06-29,CA,Free,7.76,2,15,0,LinkedIn,1
15073,2020-09-14,UK,Enterprise,207.21,4,7,0,LinkedIn,1
15074,2021-04-12,US,Enterprise,50.11,4,13,0,Twitter,0
15075,2023-02-01,United States,Basic,5.58,1,12,0,Google Ads,1
15076,2024-12-06,Germany,basic,99.09,3,7,0,LinkedIn,2
15077,2024-09-14,Canada,Pro,41.93,5,14,0,,2
15078,2022-06-25,Nigeria,Basic,23.63,0,7,0,Twitter,1
15079,2023-05-06,CA,Free,6.05,2,16,0,LinkedIn,1
15080,2020-08-14,CA,basic,6.13,5,9,1,LinkedIn,2
15081,2023-02-20,,Enterprise,-3.78,1,8,0,Google Ads,0
15082,2024-11-13,CA,Basic,14.32,3,10,0,LinkedIn,1
15083,2020-05-13,Nigeria,Basic,10.82,4,3,1,LinkedIn,1
15084,2020-08-21,Germany,Pro,11.92,1,4,0,Referral,1
15085,2023-03-26,USA,Free,107.64,1,12,1,,1
15086,2023-08-30,,,12.91,3,8,0,Google Ads,2
15087,2021-08-09,USA,basic,1.95,2,7,1,Google Ads,0
15088,2020-04-02,,pro,9.73,1,11,0,Facebook,2
15089,2023-07-15,CA,Pro,98.17,2,7,0,,0
15090,2024-10-17,,Pro,103.47,2,8,0,Facebook,2
15091,2024-01-31,Canada,basic,47.58,0,16,0,Twitter,0
15092,2025-04-20,USA,Enterprise,8.59,2,13,1,Direct,2
15093,2021-04-05,United States,basic,26.74,1,11,1,Referral,0
15094,2024-03-25,US,basic,0.13,6,11,0,Google Ads,0
15095,2024-07-26,Canada,Free,1.88,4,6,0,,0
15096,2021-12-11,United Kingdom,Enterprise,99.39,5,9,0,Direct,3
15097,2023-10-12,US,basic,26.63,3,7,0,Twitter,1
15098,2021-04-10,United States,Free,13.17,2,13,0,LinkedIn,0
15099,2024-12-06,USA,,13.27,3,7,0,Direct,4
15100,2024-12-10,,Free,107.0,0,9,0,,1
15101,2024-07-08,United States,Enterprise,17.3,1,5,1,Google Ads,0
15102,2020-02-02,Canada,,16.2,4,14,0,Twitter,0
15103,2021-05-17,CAN,Basic,97.43,1,8,1,Direct,2
15104,2024-07-17,CAN,Basic,13.66,1,16,0,Google Ads,1
15105,2022-02-18,UK,Enterprise,18.9,1,16,0,Referral,1
15106,2022-03-13,Nigeria,Free,10.86,4,8,1,Facebook,1
15107,2024-08-15,Nigeria,Pro,4.06,4,9,0,Facebook,1
15108,2021-10-11,CA,,-10.06,2,6,0,,0
15109,2025-04-16,US,Pro,0.49,2,8,0,Twitter,1
15110,2020-05-06,Canada,,8.98,4,9,0,Facebook,2
15111,2024-08-31,NGA,pro,18.61,2,17,0,Referral,0
15112,2020-12-09,NGA,Enterprise,18.12,3,6,0,LinkedIn,3
15113,2020-02-26,CAN,Basic,6.54,4,6,0,Facebook,0
15114,2025-01-18,NGA,Pro,8.07,3,10,0,Google Ads,1
15115,2020-01-13,UK,Enterprise,53.51,2,11,0,Facebook,0
15116,2025-03-12,,Free,107.49,5,6,0,Referral,0
15117,2023-09-16,,Free,50.05,7,7,0,Facebook,0
15118,2020-11-26,Canada,Free,196.85,2,8,0,Direct,0
15119,2024-10-28,United States,pro,53.53,2,12,0,,1
15120,2023-10-08,CA,basic,53.61,4,14,1,LinkedIn,2
15121,2021-12-01,US,Basic,56.94,3,10,0,Google Ads,1
15122,2024-11-21,CA,Free,45.06,6,11,0,Direct,1
15123,2021-08-20,NGA,Pro,-2.97,1,9,0,LinkedIn,3
15124,2024-11-10,United Kingdom,Enterprise,19.67,2,8,0,Twitter,2
15125,2024-12-29,Germany,Free,4.23,5,9,1,Direct,1
15126,2024-04-30,Nigeria,,7.05,5,6,0,Google Ads,0
15127,2020-11-13,US,Free,0.14,6,4,0,Facebook,4
15128,2023-10-02,Germany,,16.9,1,11,0,Twitter,0
15129,2021-08-11,NGA,Pro,2.42,3,11,0,,0
15130,2020-03-17,United Kingdom,,5.81,1,8,0,Twitter,0
15131,2022-08-20,,pro,52.17,5,19,0,LinkedIn,0
15132,2021-06-05,CA,Basic,7.4,2,18,1,Facebook,0
15133,2025-05-22,United Kingdom,Basic,24.33,1,9,0,Referral,0
15134,2020-04-21,,Enterprise,19.41,3,8,0,,0
15135,2022-03-15,USA,basic,20.17,1,13,0,Twitter,1
15136,2024-01-01,CA,Free,22.65,3,6,0,Facebook,0
15137,2024-01-17,US,,-1.8,1,10,0,Direct,2
15138,2025-01-10,Nigeria,Basic,7.78,2,9,0,Google Ads,1
15139,2020-10-30,United States,Enterprise,10.41,1,11,0,Direct,2
15140,2022-03-01,Nigeria,,2.57,2,13,1,,1
15141,2024-04-29,United Kingdom,Enterprise,52.35,5,14,0,LinkedIn,0
15142,2021-02-25,USA,,8.7,1,9,0,Direct,0
15143,2023-09-28,Canada,,4.55,2,7,0,,0
15144,2022-05-10,USA,,29.0,5,10,0,Twitter,1
15145,2023-08-05,UK,basic,103.32,2,6,0,Google Ads,0
15146,2021-01-16,CA,Basic,13.93,1,7,1,Google Ads,1
15147,2023-05-14,CA,Basic,45.98,3,7,0,Google Ads,2
15148,2021-10-15,United Kingdom,Basic,9.41,4,9,0,Referral,2
15149,2024-01-20,Nigeria,Free,105.86,0,9,0,,2
15150,2022-02-10,United States,,21.48,5,13,0,Twitter,1
15151,2022-12-26,United States,Basic,95.03,3,13,1,LinkedIn,2
15152,2022-12-16,Germany,Enterprise,14.14,2,14,0,,2
15153,2024-08-15,UK,pro,201.11,3,12,0,,1
15154,2021-04-23,USA,Pro,99.07,2,12,0,Direct,0
15155,2022-12-15,USA,,-8.48,4,8,0,Facebook,0
15156,2020-08-31,NGA,Basic,13.88,3,7,0,,0
15157,2021-10-17,Nigeria,Pro,5.03,3,4,0,Direct,0
15158,2021-09-27,NGA,,93.14,1,19,0,Facebook,1
15159,2022-12-03,NGA,,13.5,6,6,0,Facebook,0
15160,2023-05-23,Canada,Free,15.37,3,12,0,,1
15161,2023-09-16,United States,Free,212.69,2,7,1,Referral,0
15162,2020-03-14,NGA,Free,101.28,1,4,0,Twitter,1
15163,2025-07-17,Canada,,61.89,3,9,0,Referral,0
15164,2024-02-23,,Free,53.88,0,11,1,Twitter,3
15165,2022-09-05,CAN,pro,48.95,6,5,0,,0
15166,2020-04-27,,pro,0.61,1,10,0,,1
15167,2020-04-15,CAN,Free,1.75,4,6,0,Referral,0
15168,2022-05-13,USA,Pro,-4.62,1,10,0,,2
15169,2024-09-11,USA,Basic,11.98,4,11,0,LinkedIn,0
15170,2022-08-02,Nigeria,Enterprise,18.16,2,8,0,,0
15171,2022-10-05,UK,Free,51.4,0,8,0,,0
15172,2020-01-08,,Enterprise,25.69,6,14,0,Twitter,0
15173,2021-03-25,Canada,Basic,49.54,2,9,1,,2
15174,2021-11-03,United Kingdom,pro,11.45,4,5,0,,1
15175,2020-11-16,United States,Pro,17.84,3,6,0,Google Ads,1
15176,2022-01-13,CA,Basic,4.39,2,14,0,Direct,1
15177,2022-01-03,Germany,,13.86,1,12,0,,2
15178,2024-09-27,USA,,22.68,3,12,0,LinkedIn,0
15179,2025-03-22,Germany,Pro,51.67,0,8,0,Twitter,1
15180,2025-03-25,CAN,,18.52,2,17,0,LinkedIn,2
15181,2023-08-14,Canada,Enterprise,1.99,4,9,0,Direct,2
15182,2021-09-17,,Free,25.01,5,7,0,,0
15183,2021-11-27,CA,pro,-1.7,2,8,0,,2
15184,2023-10-19,Nigeria,basic,8.04,1,9,0,Facebook,1
15185,2023-01-25,US,Basic,95.59,4,13,0,LinkedIn,0
15186,2020-09-17,CA,basic,42.65,2,14,0,Facebook,0
15187,2023-02-28,CAN,Pro,204.08,2,5,0,LinkedIn,1
15188,2020-05-17,Canada,Enterprise,8.37,4,9,0,Twitter,4
15189,2021-12-16,CAN,Free,14.27,7,9,1,,2
15190,2024-09-03,Canada,,3.83,4,8,0,Direct,0
15191,2020-05-06,,Enterprise,46.38,3,10,0,Facebook,0
15192,2022-01-27,CA,basic,-3.05,2,13,0,,3
15193,2022-08-10,USA,,-6.09,2,11,1,,1
15194,2020-09-21,Canada,Free,0.74,6,3,1,Twitter,2
15195,2022-06-19,,,200.38,4,18,0,LinkedIn,1
15196,2021-04-20,,pro,51.72,2,11,0,Twitter,2
15197,2024-09-09,CA,basic,12.27,1,11,0,Twitter,1
15198,2024-10-10,NGA,Enterprise,-16.8,1,9,0,Referral,1
15199,2023-02-18,US,basic,13.29,1,9,0,Twitter,2
15200,2022-01-10,United States,Free,51.08,4,11,0,Twitter,0
15201,2022-09-09,United Kingdom,basic,-8.6,4,8,0,Direct,2
15202,2023-09-05,CA,,194.41,1,11,0,LinkedIn,1
15203,2021-10-23,CAN,Pro,18.98,2,9,0,,0
15204,2024-03-31,USA,Pro,28.85,5,14,0,Direct,0
15205,2020-05-05,United States,Free,21.34,5,8,0,Facebook,1
15206,2021-05-14,CAN,basic,2.51,1,12,0,Twitter,1
15207,2021-02-26,United Kingdom,basic,-1.65,4,11,0,Facebook,1
15208,2024-10-29,US,Pro,6.59,2,9,0,,3
15209,2022-09-08,NGA,pro,47.45,4,13,0,,1
15210,2023-08-16,US,Free,104.21,6,8,0,Referral,4
15211,2024-08-10,,Enterprise,7.9,3,8,0,LinkedIn,1
15212,2023-06-06,NGA,pro,-1.76,5,11,0,Referral,1
15213,2023-09-10,CAN,Enterprise,5.85,2,10,0,Direct,2
15214,2024-05-31,United Kingdom,Free,23.47,7,12,0,Referral,5
15215,2021-06-30,USA,basic,98.72,5,16,0,Twitter,2
15216,2023-12-15,USA,Pro,9.74,1,7,0,Referral,0
15217,2020-05-01,Nigeria,Free,49.18,4,16,0,,1
15218,2021-06-19,,Pro,15.56,2,13,0,Facebook,2
15219,2025-01-21,USA,Free,25.26,2,8,0,Direct,1
15220,2022-03-07,United Kingdom,basic,12.1,3,6,0,,2
15221,2021-10-28,CA,Basic,103.77,3,7,0,Twitter,1
15222,2021-07-01,Germany,,20.89,2,17,0,Referral,1
15223,2020-03-26,United Kingdom,Free,5.67,5,16,0,Twitter,0
15224,2025-02-15,,Basic,-1.26,1,10,0,Twitter,0
15225,2020-12-27,UK,basic,-8.89,4,10,0,LinkedIn,1
15226,2021-05-07,United States,Basic,17.25,1,13,1,Twitter,1
15227,2020-12-20,CA,Pro,8.24,0,9,0,Referral,0
15228,2020-11-10,,,46.85,5,8,0,Direct,0
15229,2023-02-15,United States,basic,9.61,1,11,0,Direct,0
15230,2021-07-13,US,Enterprise,19.3,1,13,0,Facebook,1
15231,2023-04-06,USA,Basic,2.9,4,14,0,,1
15232,2023-01-25,NGA,Pro,-5.6,2,4,0,Facebook,1
15233,2023-02-11,Germany,basic,21.12,2,9,0,LinkedIn,0
15234,2024-07-19,United Kingdom,Basic,24.58,5,12,0,Twitter,2
15235,2024-09-01,CAN,pro,-6.75,6,6,1,Direct,0
15236,2023-09-16,US,Pro,1.75,2,7,0,Twitter,0
15237,2021-12-18,NGA,Free,53.64,3,7,0,Direct,0
15238,2022-04-14,Canada,pro,96.18,5,5,0,Twitter,1
15239,2020-07-05,,Enterprise,11.69,1,11,1,Facebook,0
15240,2025-04-04,USA,,5.73,0,12,0,Google Ads,5
15241,2025-07-05,Nigeria,Free,14.64,0,8,0,Twitter,2
15242,2024-08-16,US,,24.0,3,9,0,Google Ads,1
15243,2024-05-14,UK,Enterprise,1.59,3,14,0,Twitter,0
15244,2020-03-22,United Kingdom,pro,18.21,1,16,0,Direct,1
15245,2021-05-31,,basic,22.19,2,8,0,Referral,0
15246,2024-10-13,US,,201.63,4,14,0,Google Ads,0
15247,2022-04-04,Nigeria,Free,7.69,2,10,0,Referral,2
15248,2023-11-12,United Kingdom,pro,53.43,1,10,0,LinkedIn,1
15249,2022-02-26,United States,,103.23,3,6,0,Referral,1
15250,2022-11-28,United States,,18.35,5,19,0,Direct,1
15251,2022-02-18,US,Free,0.36,2,12,0,LinkedIn,0
15252,2025-02-05,UK,Pro,21.09,1,10,0,,0
15253,2022-11-01,Nigeria,Free,44.08,5,13,0,LinkedIn,0
15254,2023-06-04,NGA,Basic,1.6,3,11,0,,3
15255,2025-02-28,Canada,Basic,20.5,5,10,0,Direct,1
15256,2024-05-16,United States,Free,12.1,3,9,0,Direct,2
15257,2025-02-03,NGA,Basic,0.62,2,7,0,Direct,5
15258,2024-08-26,United States,basic,17.79,4,15,0,LinkedIn,0
15259,2021-06-12,US,pro,16.44,3,7,1,,2
15260,2022-01-29,United Kingdom,pro,98.42,5,8,0,Twitter,0
15261,2022-05-29,,,19.46,6,11,0,Direct,0
15262,2020-04-24,USA,pro,12.37,4,12,0,Twitter,2
15263,2020-08-10,Germany,,18.04,1,12,0,Facebook,0
15264,2021-12-13,NGA,Enterprise,51.61,5,16,0,Google Ads,0
15265,2024-10-15,United States,Enterprise,15.5,6,6,0,,1
15266,2024-12-16,UK,basic,93.89,4,10,0,Referral,0
15267,2022-01-07,CAN,Enterprise,93.3,2,5,0,,2
15268,2022-10-30,Canada,Free,11.69,1,10,0,Referral,1
15269,2025-06-19,United States,basic,17.69,7,14,0,Facebook,0
15270,2021-09-10,United Kingdom,,-2.77,2,7,0,Direct,0
15271,2020-07-02,Canada,Pro,-2.35,3,11,0,Facebook,0
15272,2024-09-30,Nigeria,Pro,-11.55,1,8,0,Referral,1
15273,2021-12-17,Nigeria,pro,20.15,5,14,0,LinkedIn,1
15274,2020-09-11,USA,pro,10.02,3,6,0,Referral,0
15275,2024-07-26,US,,1.85,3,12,0,,0
15276,2022-06-18,Canada,pro,14.65,4,10,0,Google Ads,1
15277,2022-05-02,Germany,Basic,6.6,3,10,0,Facebook,0
15278,2025-04-07,CAN,Enterprise,12.53,3,14,0,Twitter,0
15279,2023-07-06,USA,Pro,16.8,4,9,0,Google Ads,1
15280,2020-01-25,US,,-10.74,4,13,0,Twitter,1
15281,2020-07-18,,Free,25.91,5,11,0,Facebook,1
15282,2023-09-26,,pro,43.48,2,11,0,Direct,1
15283,2022-10-11,CAN,Pro,-3.28,2,13,1,Google Ads,0
15284,2022-07-19,United Kingdom,Enterprise,44.2,3,9,0,,3
15285,2021-06-02,,Pro,53.62,4,7,0,LinkedIn,1
15286,2023-04-25,Germany,Pro,30.16,2,5,0,Referral,1
15287,2022-06-06,United States,,-2.44,3,9,0,Referral,0
15288,2021-11-02,UK,Pro,19.21,2,7,0,Twitter,2
15289,2020-12-04,United Kingdom,pro,17.53,4,7,0,,0
15290,2022-07-17,United States,,-1.31,3,14,0,Direct,2
15291,2024-12-26,NGA,pro,95.78,3,5,0,LinkedIn,3
15292,2025-01-30,USA,basic,16.29,1,7,1,Twitter,2
15293,2021-11-17,CAN,Enterprise,2.32,3,10,0,Google Ads,1
15294,2020-10-31,Nigeria,Basic,26.3,5,11,1,Twitter,2
15295,2025-07-18,CA,Basic,40.79,3,6,0,LinkedIn,1
15296,2023-12-13,USA,Enterprise,10.87,4,6,0,Twitter,3
15297,2022-01-04,United States,Basic,-2.82,4,13,0,,1
15298,2020-04-25,,Free,18.76,3,9,0,Direct,1
15299,2021-06-23,UK,basic,101.03,0,16,0,Referral,2
15300,2020-11-04,Nigeria,,7.91,0,11,0,LinkedIn,2
15301,2023-01-11,Germany,Basic,7.79,1,8,0,Direct,0
15302,2024-10-03,CA,Pro,14.22,2,10,0,Twitter,3
15303,2022-07-07,US,Enterprise,57.55,2,15,0,Direct,2
15304,2025-06-09,USA,basic,2.1,6,11,0,,3
15305,2022-12-24,CA,,-2.81,1,11,0,Referral,1
15306,2022-10-11,Canada,Basic,51.96,3,9,0,LinkedIn,1
15307,2024-03-09,Nigeria,Basic,-0.66,4,13,0,,0
15308,2021-04-21,US,Enterprise,22.22,2,7,0,,1
15309,2025-01-17,United States,Free,18.6,3,9,0,Direct,1
15310,2022-02-24,Canada,basic,-2.36,4,10,1,Referral,0
15311,2024-04-20,CAN,basic,51.01,5,5,1,LinkedIn,0
15312,2023-10-22,,Enterprise,44.12,3,8,0,Referral,0
15313,2023-02-22,Nigeria,basic,95.94,3,10,1,LinkedIn,2
15314,2021-11-20,United States,Free,9.38,3,7,1,Google Ads,0
15315,2020-07-31,United States,basic,95.54,2,12,0,LinkedIn,0
15316,2022-02-18,NGA,Free,16.62,3,13,0,LinkedIn,1
15317,2024-06-10,CA,Pro,7.78,3,12,0,LinkedIn,2
15318,2020-11-13,United Kingdom,Pro,25.47,3,7,0,Twitter,2
15319,2021-07-09,NGA,,-3.95,6,4,0,Direct,1
15320,2024-10-17,Germany,Basic,11.02,9,6,1,Google Ads,1
15321,2022-07-28,CAN,basic,6.49,2,7,0,,2
15322,2024-02-05,UK,,16.69,2,9,0,,2
15323,2024-03-14,,Basic,4.98,4,4,0,Direct,0
15324,2023-08-07,USA,Pro,6.41,4,9,0,,1
15325,2021-05-28,CAN,Pro,2.43,2,11,0,Google Ads,1
15326,2025-05-03,,Basic,0.18,3,14,0,Twitter,2
15327,2023-11-30,,Basic,12.36,2,8,0,LinkedIn,0
15328,2023-08-04,CAN,Pro,17.82,3,13,0,,1
15329,2022-10-05,CA,Enterprise,17.19,3,8,0,,0
15330,2021-05-12,CAN,basic,13.31,3,7,1,LinkedIn,2
15331,2023-07-03,Germany,Enterprise,47.73,6,12,0,Google Ads,2
15332,2024-09-12,United States,Free,5.37,4,12,0,Direct,1
15333,2024-04-11,,Enterprise,13.52,3,12,0,Direct,2
15334,2022-12-19,Canada,basic,-8.87,1,9,0,,0
15335,2020-08-16,US,Free,21.67,1,10,0,Direct,2
15336,2021-12-05,United States,Pro,11.13,5,9,0,Referral,1
15337,2023-09-17,UK,pro,24.71,0,9,0,Google Ads,0
15338,2021-03-14,Canada,Pro,15.79,3,11,0,Direct,2
15339,2020-07-05,UK,Basic,13.91,2,10,0,,1
15340,2020-08-18,United Kingdom,Basic,19.18,1,4,0,Referral,1
15341,2020-04-08,,,7.77,5,8,0,Referral,0
15342,2024-11-04,,Enterprise,44.72,2,7,0,Facebook,0
15343,2021-12-13,United Kingdom,Enterprise,2.46,3,9,0,,1
15344,2022-04-29,United Kingdom,pro,7.79,2,9,0,LinkedIn,0
15345,2020-10-09,Germany,Pro,10.42,2,11,0,LinkedIn,0
15346,2021-01-20,United Kingdom,pro,-0.4,3,11,0,Direct,1
15347,2025-06-01,USA,,3.39,0,11,0,,0
15348,2020-09-12,UK,,48.8,2,9,0,Facebook,0
15349,2023-09-22,US,Basic,6.51,0,8,1,Referral,0
15350,2021-03-23,CAN,Free,16.61,2,16,0,Google Ads,2
15351,2024-02-01,CA,Pro,12.99,6,14,0,Facebook,1
15352,2022-12-23,United States,Enterprise,50.59,4,10,0,Referral,1
15353,2023-11-09,NGA,Pro,9.9,3,9,1,Twitter,1
15354,2025-06-07,,Pro,17.51,4,12,0,Google Ads,4
15355,2021-02-27,CA,basic,16.64,3,8,0,Google Ads,1
15356,2021-10-06,Canada,,47.59,2,10,0,Direct,1
15357,2025-06-19,United States,Basic,3.59,2,9,0,Direct,1
15358,2020-02-04,CAN,Enterprise,0.05,4,13,0,LinkedIn,1
15359,2022-03-15,USA,Enterprise,14.07,5,6,0,LinkedIn,0
15360,2023-05-10,Canada,Free,8.9,5,13,0,LinkedIn,2
15361,2021-06-18,CAN,Free,12.23,2,10,0,LinkedIn,0
15362,2021-12-02,United States,Pro,25.06,5,6,1,LinkedIn,1
15363,2021-11-11,NGA,basic,-5.28,3,9,0,Google Ads,3
15364,2023-12-26,United States,Basic,17.96,1,8,0,LinkedIn,0
15365,2023-08-02,Canada,basic,198.91,5,12,1,Twitter,2
15366,2023-05-26,US,Free,20.72,3,15,1,Twitter,1
15367,2024-06-10,NGA,Pro,204.88,3,12,0,Referral,0
15368,2022-07-23,CAN,Basic,41.59,2,12,0,LinkedIn,2
15369,2021-10-06,UK,Pro,16.43,2,6,0,Direct,1
15370,2025-01-04,USA,,0.32,0,9,0,Direct,0
15371,2022-10-06,Canada,,11.91,2,13,0,Twitter,2
15372,2023-02-17,Nigeria,,3.76,2,10,0,,0
15373,2025-01-16,Canada,Enterprise,45.23,3,12,1,LinkedIn,0
15374,2025-03-08,Canada,pro,92.87,1,8,1,LinkedIn,1
15375,2023-11-23,CA,Basic,198.73,5,10,0,Google Ads,1
15376,2022-12-23,CA,Pro,21.34,5,14,1,Twitter,0
15377,2024-05-24,CAN,Pro,0.82,4,14,0,,1
15378,2023-08-13,Nigeria,,201.57,6,9,0,Direct,4
15379,2021-01-30,,Enterprise,27.11,2,13,0,Google Ads,0
15380,2020-06-14,CA,pro,2.85,8,8,0,,2
15381,2024-01-23,USA,pro,41.63,3,7,0,,2
15382,2021-01-29,Germany,,22.16,3,11,1,Twitter,2
15383,2022-07-07,,basic,204.6,4,9,0,Google Ads,1
15384,2025-03-10,,Basic,5.27,2,8,0,LinkedIn,1
15385,2023-01-30,NGA,Enterprise,-0.52,0,2,0,Google Ads,3
15386,2022-03-13,Nigeria,Basic,3.11,3,5,0,Referral,1
15387,2024-09-26,Canada,Pro,19.71,0,6,0,Google Ads,2
15388,2020-06-15,Canada,Pro,203.65,1,10,0,Google Ads,1
15389,2024-10-03,USA,Free,18.7,2,8,0,,2
15390,2024-10-04,USA,basic,22.26,5,7,0,Twitter,3
15391,2023-11-30,,Free,-4.87,1,15,0,LinkedIn,1
15392,2022-01-30,CAN,Pro,-6.89,4,15,0,LinkedIn,0
15393,2020-12-28,Canada,pro,4.19,1,4,0,Twitter,0
15394,2020-11-12,UK,Free,197.54,2,15,0,Twitter,2
15395,2022-05-11,,Basic,-0.88,5,9,0,Direct,1
15396,2024-10-11,United Kingdom,Enterprise,-6.12,2,9,0,Google Ads,0
15397,2021-09-09,CA,Enterprise,207.5,4,10,0,Referral,1
15398,2020-10-12,NGA,Pro,102.96,4,6,0,Direct,2
15399,2024-10-04,United States,Free,6.69,4,8,0,Direct,1
15400,2023-11-27,United States,Basic,12.56,3,11,0,Referral,4
15401,2022-08-08,,Basic,17.72,4,17,1,Twitter,1
15402,2025-03-04,USA,pro,50.66,5,5,0,,0
15403,2025-06-03,USA,basic,21.45,0,7,1,Direct,1
15404,2025-06-09,UK,Enterprise,10.59,2,11,0,,3
15405,2020-10-25,Nigeria,Enterprise,13.86,1,7,0,Direct,2
15406,2024-11-27,,,16.45,4,12,0,,0
15407,2021-08-05,,Basic,46.53,2,6,0,LinkedIn,1
15408,2022-09-16,,,199.5,4,10,1,LinkedIn,1
15409,2022-03-28,United States,Enterprise,6.59,3,12,0,Twitter,1
15410,2021-05-28,Canada,basic,13.8,3,10,0,Referral,2
15411,2020-07-09,US,Enterprise,49.47,3,13,1,,1
15412,2020-01-09,UK,,56.11,4,10,0,Direct,0
15413,2020-06-11,Germany,,-7.02,1,16,0,Referral,0
15414,2021-12-26,,Free,9.31,2,8,1,Twitter,1
15415,2023-03-13,USA,,17.71,2,10,0,Referral,1
15416,2025-01-18,Canada,Basic,16.75,2,11,0,,1
15417,2023-07-02,Germany,,11.23,6,10,0,Google Ads,0
