signup_date,country,plan_type,monthly_revenue,active_users,logins_last_30_days,churned,referral_source,support_tickets,year,month,day
2021-10-12,United states,Premium,100,4,12,No,Twitter,1,2021,Oct,12
2022-10-02,United states,Premium,100,8,9,No,Twitter,2,2022,Oct,2
2025-06-29,Canada,Basic,50,4,15,No,Referral,2,2025,Jun,29
2021-11-29,Germany,Basic,50,5,9,No,Facebook,0,2021,Nov,29
2024-09-23,Germany,Free,0,1,10,No,Google Ads,0,2024,Sep,23
2024-06-17,Germany,Basic,50,2,10,No,Google Ads,0,2024,Jun,17
2022-04-14,Canada,Enterprise,500,5,17,No,Direct,0,2022,Apr,14
2020-11-20,United states,Basic,50,4,10,Yes,Twitter,3,2020,Nov,20
2022-08-02,United states,Free,0,0,10,No,Facebook,0,2022,Aug,2
2024-05-04,Canada,Free,0,5,11,No,LinkedIn,0,2024,May,4
2023-06-30,United kingdom,Premium,100,4,12,No,Twitter,1,2023,Jun,30
2025-07-05,United states,Premium,100,5,9,No,Facebook,0,2025,Jul,5
2024-03-24,United kingdom,Premium,100,2,3,No,Twitter,0,2024,Mar,24
2024-07-17,United kingdom,Premium,100,3,11,No,Facebook,2,2024,Jul,17
2024-12-31,United kingdom,Premium,100,2,6,No,Facebook,1,2024,Dec,31
2024-07-26,United states,Premium,100,1,13,No,Facebook,1,2024,Jul,26
2024-11-23,Nigeria,Premium,100,5,17,No,Twitter,0,2024,Nov,23
2023-09-10,United states,Premium,100,2,14,No,Direct,1,2023,Sep,10
2022-01-01,Canada,Premium,100,3,5,No,LinkedIn,0,2022,Jan,1
2021-05-02,Canada,Basic,50,5,7,No,Twitter,0,2021,May,2
2020-01-24,Canada,Premium,100,3,10,No,Google Ads,4,2020,Jan,24
2024-05-28,Canada,Premium,100,5,6,No,Facebook,0,2024,May,28
2020-06-15,Canada,Enterprise,500,2,6,No,Facebook,0,2020,Jun,15
2024-04-18,Nigeria,Basic,50,2,5,No,Facebook,3,2024,Apr,18
2023-12-27,United states,Premium,100,3,11,No,Facebook,0,2023,Dec,27
2024-08-26,Canada,Premium,100,1,8,No,Facebook,0,2024,Aug,26
2020-12-16,Canada,Premium,100,2,7,Yes,Twitter,1,2020,Dec,16
2022-02-05,United kingdom,Premium,100,3,5,No,Google Ads,1,2022,Feb,5
2025-06-16,United kingdom,Premium,100,0,8,No,Direct,2,2025,Jun,16
2022-06-13,Nigeria,Basic,50,2,10,Yes,Referral,1,2022,Jun,13
2024-09-25,United states,Basic,50,5,8,No,Google Ads,1,2024,Sep,25
2022-03-21,Canada,Premium,100,2,8,No,Google Ads,0,2022,Mar,21
2022-04-26,United kingdom,Free,0,2,12,No,Facebook,2,2022,Apr,26
2025-07-19,United states,Premium,100,4,7,No,Referral,0,2025,Jul,19
2024-06-11,United kingdom,Enterprise,500,3,11,No,Direct,1,2024,Jun,11
2021-03-15,United kingdom,Free,0,4,9,No,Facebook,1,2021,Mar,15
2023-08-23,United states,Basic,50,1,14,No,Twitter,0,2023,Aug,23
2025-07-15,Nigeria,Premium,100,4,11,No,Twitter,1,2025,Jul,15
2022-06-09,Canada,Premium,100,1,21,No,Twitter,1,2022,Jun,9
2021-09-14,United states,Premium,100,3,10,No,Direct,0,2021,Sep,14
2021-01-14,United states,Enterprise,500,4,11,No,Direct,0,2021,Jan,14
2024-10-19,United kingdom,Enterprise,500,6,6,No,Direct,0,2024,Oct,19
2024-01-01,Canada,Enterprise,500,3,10,Yes,Direct,1,2024,Jan,1
2020-06-02,United states,Free,0,5,8,Yes,Twitter,0,2020,Jun,2
2021-04-11,Canada,Premium,100,2,14,No,LinkedIn,1,2021,Apr,11
2024-10-24,United kingdom,Premium,100,2,9,No,Google Ads,1,2024,Oct,24
2024-02-26,United kingdom,Free,0,4,6,No,LinkedIn,0,2024,Feb,26
2022-05-09,United kingdom,Premium,100,5,11,No,LinkedIn,0,2022,May,9
2022-10-30,Canada,Free,0,3,15,Yes,Google Ads,3,2022,Oct,30
2020-12-09,Germany,Basic,50,4,14,No,Google Ads,2,2020,Dec,9
2022-05-14,United states,Free,0,2,8,No,Facebook,2,2022,May,14
2023-04-04,United states,Premium,100,3,6,No,Referral,0,2023,Apr,4
2023-12-27,United states,Basic,50,1,16,No,Twitter,1,2023,Dec,27
2022-05-15,United kingdom,Free,0,2,4,No,Direct,1,2022,May,15
2020-12-16,United states,Basic,50,2,12,No,Facebook,2,2020,Dec,16
2024-07-09,Nigeria,Basic,50,3,11,No,Google Ads,1,2024,Jul,9
2020-10-20,United states,Basic,50,4,12,No,Direct,1,2020,Oct,20
2023-02-04,United kingdom,Basic,50,2,13,No,Direct,1,2023,Feb,4
2022-08-16,United states,Enterprise,500,3,11,No,Direct,2,2022,Aug,16
2020-02-27,United kingdom,Enterprise,500,5,11,No,LinkedIn,1,2020,Feb,27
2020-05-16,United kingdom,Premium,100,5,9,No,Facebook,1,2020,May,16
2022-07-06,Canada,Enterprise,500,6,8,No,LinkedIn,0,2022,Jul,6
2025-02-10,United states,Premium,100,6,11,No,Facebook,2,2025,Feb,10
2024-12-14,United states,Enterprise,500,1,11,No,Direct,0,2024,Dec,14
2020-02-08,United states,Enterprise,500,2,8,No,Referral,0,2020,Feb,8
2023-02-19,Canada,Enterprise,500,5,12,No,Direct,1,2023,Feb,19
2021-11-11,Canada,Free,0,2,15,Yes,Facebook,0,2021,Nov,11
2025-02-05,United states,Basic,50,3,10,No,Direct,1,2025,Feb,5
2022-11-21,Nigeria,Premium,100,1,13,No,Facebook,0,2022,Nov,21
2024-10-04,Canada,Premium,100,6,6,No,Direct,1,2024,Oct,4
2023-09-25,Canada,Free,0,2,6,No,LinkedIn,1,2023,Sep,25
2023-11-04,United kingdom,Enterprise,500,2,8,No,Twitter,2,2023,Nov,4
2022-01-12,Canada,Free,0,4,15,No,Referral,0,2022,Jan,12
2023-07-29,Canada,Premium,100,3,11,No,Twitter,1,2023,Jul,29
2020-10-31,Germany,Premium,100,2,10,No,Twitter,0,2020,Oct,31
2025-05-21,United states,Basic,50,4,12,No,Twitter,0,2025,May,21
2021-08-22,Germany,Premium,100,2,9,No,Facebook,0,2021,Aug,22
2020-06-02,United states,Basic,50,2,9,Yes,Direct,1,2020,Jun,2
2021-12-18,United states,Basic,50,0,15,No,Referral,2,2021,Dec,18
2025-04-11,United states,Basic,50,5,6,No,Facebook,0,2025,Apr,11
2024-07-07,United states,Premium,100,0,19,No,Facebook,3,2024,Jul,7
2025-04-22,Canada,Free,0,2,7,No,LinkedIn,4,2025,Apr,22
2023-06-21,Canada,Premium,100,3,10,No,Direct,0,2023,Jun,21
2023-03-31,United kingdom,Basic,50,6,11,No,LinkedIn,1,2023,Mar,31
2025-01-19,Canada,Basic,50,3,12,No,LinkedIn,1,2025,Jan,19
2024-05-23,United states,Enterprise,500,2,10,No,Direct,1,2024,May,23
2024-01-30,Canada,Basic,50,2,8,Yes,LinkedIn,2,2024,Jan,30
2023-07-14,Canada,Basic,50,6,12,No,LinkedIn,2,2023,Jul,14
2021-01-31,United states,Free,0,1,10,No,LinkedIn,1,2021,Jan,31
2024-07-27,Canada,Free,0,3,6,No,Twitter,1,2024,Jul,27
2023-07-31,United states,Basic,50,2,13,No,Referral,1,2023,Jul,31
2025-06-20,Canada,Premium,100,3,8,No,Google Ads,1,2025,Jun,20
2020-04-30,United states,Free,0,3,7,No,Twitter,1,2020,Apr,30
2021-02-19,United kingdom,Free,0,2,11,No,Facebook,2,2021,Feb,19
2021-06-04,United states,Free,0,2,10,No,Facebook,0,2021,Jun,4
2024-01-19,United states,Premium,100,2,6,No,Facebook,1,2024,Jan,19
2021-09-17,United states,Enterprise,500,3,7,No,Referral,0,2021,Sep,17
2021-05-31,United states,Enterprise,500,5,7,No,LinkedIn,2,2021,May,31
2024-06-11,United states,Basic,50,1,6,No,Facebook,0,2024,Jun,11
2021-08-25,Germany,Premium,100,3,6,No,Facebook,2,2021,Aug,25
2020-06-20,Canada,Premium,100,2,9,No,Referral,2,2020,Jun,20
2024-05-27,Canada,Free,0,3,11,Yes,Referral,0,2024,May,27
2021-11-08,Nigeria,Premium,100,4,12,No,Twitter,0,2021,Nov,8
2024-01-06,United states,Basic,50,3,7,No,LinkedIn,1,2024,Jan,6
2022-07-22,United states,Free,0,3,9,No,Google Ads,3,2022,Jul,22
2021-10-12,United states,Enterprise,500,1,13,No,Referral,2,2021,Oct,12
2024-03-22,United states,Basic,50,4,12,No,Facebook,0,2024,Mar,22
2020-03-30,United kingdom,Free,0,8,5,Yes,Google Ads,2,2020,Mar,30
2025-04-12,Germany,Enterprise,500,5,9,No,LinkedIn,1,2025,Apr,12
2021-02-07,United states,Enterprise,500,2,8,Yes,Google Ads,2,2021,Feb,7
2023-11-05,United states,Premium,100,6,8,No,Google Ads,0,2023,Nov,5
2020-10-10,United kingdom,Premium,100,4,11,No,LinkedIn,1,2020,Oct,10
2020-09-15,United states,Premium,100,4,7,No,Twitter,0,2020,Sep,15
2021-09-03,Canada,Premium,100,6,8,No,LinkedIn,3,2021,Sep,3
2020-12-10,Canada,Basic,50,4,5,No,Direct,0,2020,Dec,10
2024-01-07,Canada,Basic,50,2,8,No,Direct,1,2024,Jan,7
2024-06-02,Canada,Premium,100,3,11,No,LinkedIn,2,2024,Jun,2
2020-01-06,United states,Enterprise,500,4,10,No,Direct,0,2020,Jan,6
2022-07-22,Canada,Enterprise,500,4,14,No,Referral,0,2022,Jul,22
2022-07-17,United states,Enterprise,500,1,7,No,Direct,0,2022,Jul,17
2020-10-17,United states,Basic,50,5,10,No,Twitter,0,2020,Oct,17
2023-08-23,United states,Premium,100,5,9,Yes,Twitter,0,2023,Aug,23
2021-11-01,Canada,Premium,100,4,7,No,Facebook,2,2021,Nov,1
2021-11-22,United states,Basic,50,2,13,No,Twitter,1,2021,Nov,22
2024-02-09,United states,Basic,50,1,9,No,Twitter,0,2024,Feb,9
2023-05-15,Canada,Basic,50,1,7,No,Twitter,1,2023,May,15
2021-02-10,Canada,Basic,50,2,14,Yes,LinkedIn,0,2021,Feb,10
2023-08-29,Canada,Free,0,5,6,No,Facebook,3,2023,Aug,29
2020-04-09,Nigeria,Free,0,4,9,No,Referral,1,2020,Apr,9
2020-06-24,Canada,Free,0,2,9,No,Direct,2,2020,Jun,24
2024-02-18,Germany,Basic,50,7,10,No,Referral,2,2024,Feb,18
2024-06-07,Canada,Premium,100,3,7,No,Referral,1,2024,Jun,7
2020-02-19,Nigeria,Free,0,4,9,Yes,Direct,1,2020,Feb,19
2023-03-09,United states,Basic,50,2,11,No,Twitter,0,2023,Mar,9
2024-08-29,United states,Premium,100,2,6,Yes,Referral,0,2024,Aug,29
2024-01-05,Canada,Basic,50,5,6,No,Direct,1,2024,Jan,5
2021-08-10,Canada,Basic,50,2,15,No,Twitter,0,2021,Aug,10
2021-07-08,Canada,Premium,100,0,10,Yes,LinkedIn,1,2021,Jul,8
2024-12-27,Canada,Premium,100,3,11,No,Referral,2,2024,Dec,27
2023-02-26,United states,Premium,100,5,9,No,Facebook,1,2023,Feb,26
2021-09-03,United states,Premium,100,2,11,No,Facebook,0,2021,Sep,3
2021-06-20,United states,Basic,50,4,6,No,Google Ads,1,2021,Jun,20
2023-05-13,Canada,Basic,50,0,2,No,Twitter,0,2023,May,13
2023-09-08,United states,Free,0,1,15,No,Direct,0,2023,Sep,8
2024-11-25,United states,Premium,100,1,8,No,Twitter,2,2024,Nov,25
2025-03-29,Canada,Free,0,7,13,Yes,Twitter,1,2025,Mar,29
2025-04-13,United kingdom,Free,0,0,4,No,Direct,3,2025,Apr,13
2022-07-07,United kingdom,Enterprise,500,3,8,No,Google Ads,1,2022,Jul,7
2023-01-24,Canada,Enterprise,500,2,4,No,Google Ads,1,2023,Jan,24
2023-03-25,United states,Premium,100,2,12,No,Facebook,2,2023,Mar,25
2020-03-22,United states,Basic,50,3,11,No,Facebook,1,2020,Mar,22
2021-10-14,Canada,Free,0,2,11,Yes,Google Ads,0,2021,Oct,14
2020-10-25,Germany,Basic,50,1,5,No,Facebook,0,2020,Oct,25
2022-07-30,United states,Free,0,2,5,No,Facebook,1,2022,Jul,30
2024-03-02,Nigeria,Free,0,2,6,Yes,Twitter,2,2024,Mar,2
2022-12-03,United states,Basic,50,2,8,No,Twitter,0,2022,Dec,3
2025-01-03,United kingdom,Enterprise,500,8,6,No,Direct,1,2025,Jan,3
2025-03-30,Germany,Basic,50,2,3,No,Direct,2,2025,Mar,30
2022-09-30,United states,Basic,50,5,12,No,LinkedIn,0,2022,Sep,30
2020-11-12,United states,Basic,50,2,12,No,LinkedIn,1,2020,Nov,12
2020-10-07,Germany,Basic,50,0,14,No,Twitter,0,2020,Oct,7
2020-02-29,United states,Basic,50,6,4,Yes,Twitter,2,2020,Feb,29
2021-03-19,United kingdom,Enterprise,500,4,8,No,LinkedIn,2,2021,Mar,19
2021-11-25,United states,Enterprise,500,2,12,No,LinkedIn,1,2021,Nov,25
2022-04-12,Canada,Premium,100,4,7,No,Referral,1,2022,Apr,12
2022-05-31,United states,Free,0,1,9,No,Google Ads,1,2022,May,31
2021-01-28,Germany,Basic,50,1,8,No,Facebook,3,2021,Jan,28
2020-11-23,United states,Free,0,3,8,No,Referral,0,2020,Nov,23
2023-06-25,Canada,Premium,100,4,7,No,Referral,3,2023,Jun,25
2023-08-23,Nigeria,Basic,50,3,5,No,Google Ads,1,2023,Aug,23
2021-02-09,Germany,Enterprise,500,3,11,No,Direct,0,2021,Feb,9
2022-09-29,United states,Free,0,2,9,No,LinkedIn,2,2022,Sep,29
2024-01-07,United states,Basic,50,3,6,No,Twitter,1,2024,Jan,7
2021-06-25,Canada,Basic,50,2,7,Yes,Direct,1,2021,Jun,25
2022-09-01,Germany,Basic,50,1,9,Yes,Facebook,2,2022,Sep,1
2021-01-31,United kingdom,Premium,100,4,9,No,Google Ads,1,2021,Jan,31
2022-08-17,United states,Enterprise,500,5,10,Yes,Twitter,2,2022,Aug,17
2021-01-25,Canada,Premium,100,3,7,No,Google Ads,1,2021,Jan,25
2025-06-14,Nigeria,Basic,50,6,10,Yes,Twitter,0,2025,Jun,14
2025-07-08,United kingdom,Enterprise,500,4,12,No,Direct,2,2025,Jul,8
2020-12-07,Canada,Premium,100,1,14,Yes,Direct,1,2020,Dec,7
2020-07-11,Canada,Premium,100,2,7,No,Twitter,0,2020,Jul,11
2023-09-10,United kingdom,Enterprise,500,2,9,No,Referral,0,2023,Sep,10
2023-02-09,United states,Basic,50,2,9,No,Facebook,1,2023,Feb,9
2022-10-28,United states,Basic,50,2,13,No,LinkedIn,3,2022,Oct,28
2024-03-25,Nigeria,Basic,50,1,5,No,Twitter,0,2024,Mar,25
2023-01-10,Canada,Premium,100,6,16,Yes,Referral,2,2023,Jan,10
2025-05-11,United states,Basic,50,0,9,No,Google Ads,2,2025,May,11
2022-11-12,Nigeria,Basic,50,3,16,No,Facebook,1,2022,Nov,12
2022-03-15,Canada,Basic,50,0,3,No,LinkedIn,1,2022,Mar,15
2021-04-16,Canada,Enterprise,500,3,10,Yes,Google Ads,1,2021,Apr,16
2020-08-16,United kingdom,Free,0,5,17,No,Facebook,3,2020,Aug,16
2023-04-30,United kingdom,Enterprise,500,3,10,No,Referral,0,2023,Apr,30
2020-01-28,United states,Enterprise,500,1,7,No,Facebook,3,2020,Jan,28
2022-10-09,Nigeria,Premium,100,1,10,No,Google Ads,1,2022,Oct,9
2024-06-24,United kingdom,Basic,50,1,13,No,Twitter,1,2024,Jun,24
2023-11-04,Nigeria,Premium,100,6,11,No,Referral,0,2023,Nov,4
2021-03-28,United kingdom,Premium,100,6,11,Yes,Referral,0,2021,Mar,28
2024-01-01,United kingdom,Premium,100,1,9,No,Google Ads,2,2024,Jan,1
2024-12-31,United kingdom,Basic,50,1,3,No,LinkedIn,0,2024,Dec,31
2022-03-01,Nigeria,Basic,50,3,8,No,Referral,2,2022,Mar,1
2025-07-21,United states,Premium,100,4,8,Yes,Direct,0,2025,Jul,21
2024-06-10,United states,Premium,100,5,10,Yes,LinkedIn,0,2024,Jun,10
2024-09-20,Nigeria,Premium,100,4,10,No,Facebook,0,2024,Sep,20
2024-10-25,Nigeria,Basic,50,6,9,Yes,Facebook,0,2024,Oct,25
2023-11-19,Nigeria,Premium,100,0,10,Yes,Referral,2,2023,Nov,19
2020-03-07,United states,Basic,50,2,7,Yes,Twitter,4,2020,Mar,7
2022-05-25,United kingdom,Free,0,2,10,No,Twitter,0,2022,May,25
2021-06-16,United states,Premium,100,1,18,No,LinkedIn,4,2021,Jun,16
2023-01-02,Canada,Basic,50,3,10,No,Referral,2,2023,Jan,2
2024-08-12,Canada,Basic,50,2,7,Yes,Referral,1,2024,Aug,12
2020-06-25,United states,Premium,100,4,11,No,Direct,2,2020,Jun,25
2021-07-01,United kingdom,Free,0,7,5,No,Direct,2,2021,Jul,1
2021-12-05,United states,Premium,100,4,7,No,Google Ads,0,2021,Dec,5
2020-12-08,United states,Basic,50,4,12,No,Google Ads,1,2020,Dec,8
2021-11-28,United kingdom,Free,0,4,4,No,Google Ads,1,2021,Nov,28
2022-09-17,United states,Basic,50,2,8,Yes,Referral,0,2022,Sep,17
2021-04-26,Germany,Basic,50,5,7,No,Twitter,2,2021,Apr,26
2023-10-31,Canada,Basic,50,2,7,Yes,Google Ads,2,2023,Oct,31
2024-03-19,Canada,Premium,100,5,12,No,Google Ads,0,2024,Mar,19
2022-01-05,United states,Basic,50,5,12,No,LinkedIn,1,2022,Jan,5
2023-12-15,Canada,Basic,50,2,5,No,Facebook,1,2023,Dec,15
2024-07-01,Canada,Free,0,1,15,No,Facebook,0,2024,Jul,1
2025-03-06,Nigeria,Free,0,2,10,No,Direct,1,2025,Mar,6
2020-02-21,Nigeria,Basic,50,3,13,No,Google Ads,3,2020,Feb,21
2025-04-08,United kingdom,Free,0,2,6,No,Google Ads,0,2025,Apr,8
2024-01-27,United states,Enterprise,500,2,12,No,Google Ads,0,2024,Jan,27
2020-09-15,United states,Enterprise,500,7,6,No,Google Ads,0,2020,Sep,15
2025-03-25,Nigeria,Enterprise,500,2,10,No,Google Ads,1,2025,Mar,25
2022-03-17,United kingdom,Free,0,3,16,No,LinkedIn,0,2022,Mar,17
2022-04-14,United kingdom,Basic,50,3,9,Yes,LinkedIn,1,2022,Apr,14
2020-07-22,United kingdom,Enterprise,500,2,10,No,Google Ads,0,2020,Jul,22
2023-12-14,United states,Premium,100,5,3,No,Facebook,0,2023,Dec,14
2020-12-01,United states,Enterprise,500,4,6,No,Direct,1,2020,Dec,1
2021-06-24,United states,Enterprise,500,3,6,No,Facebook,1,2021,Jun,24
2020-03-23,Canada,Basic,50,2,13,No,Facebook,2,2020,Mar,23
2024-10-31,United kingdom,Premium,100,1,6,No,Referral,0,2024,Oct,31
2024-03-12,United states,Premium,100,2,11,No,LinkedIn,1,2024,Mar,12
2021-08-08,United states,Enterprise,500,3,6,No,Twitter,2,2021,Aug,8
2022-03-25,United states,Enterprise,500,1,12,No,Twitter,2,2022,Mar,25
2022-07-14,United states,Basic,50,5,14,No,LinkedIn,1,2022,Jul,14
2024-05-02,United states,Premium,100,4,9,No,Facebook,0,2024,May,2
2023-08-24,Nigeria,Enterprise,500,3,8,No,Direct,0,2023,Aug,24
2025-03-01,Nigeria,Free,0,1,3,No,Google Ads,1,2025,Mar,1
2022-04-18,Nigeria,Premium,100,4,11,No,Facebook,1,2022,Apr,18
2022-05-23,Nigeria,Premium,100,1,11,No,Google Ads,3,2022,May,23
2025-03-14,Canada,Basic,50,5,10,No,LinkedIn,1,2025,Mar,14
2023-03-28,United states,Basic,50,3,8,No,LinkedIn,1,2023,Mar,28
2025-07-13,Nigeria,Free,0,3,7,No,Facebook,2,2025,Jul,13
2024-10-21,Canada,Free,0,3,9,No,Facebook,0,2024,Oct,21
2020-04-25,United states,Enterprise,500,2,6,Yes,Facebook,0,2020,Apr,25
2025-05-24,United states,Enterprise,500,5,15,No,Facebook,0,2025,May,24
2024-12-15,United kingdom,Enterprise,500,5,9,No,LinkedIn,2,2024,Dec,15
2025-04-19,United kingdom,Basic,50,2,10,No,Twitter,2,2025,Apr,19
2024-07-16,Nigeria,Premium,100,2,12,No,Direct,1,2024,Jul,16
2020-06-12,United states,Premium,100,6,10,No,Referral,1,2020,Jun,12
2023-01-08,Canada,Basic,50,3,12,No,Facebook,1,2023,Jan,8
2025-07-19,Nigeria,Basic,50,5,10,No,Facebook,0,2025,Jul,19
2024-01-20,United states,Enterprise,500,4,7,No,Facebook,0,2024,Jan,20
2022-06-24,Nigeria,Basic,50,5,12,No,Direct,1,2022,Jun,24
2024-01-31,Canada,Basic,50,2,8,No,Google Ads,0,2024,Jan,31
2024-01-20,United states,Premium,100,3,8,Yes,Referral,1,2024,Jan,20
2024-10-15,United states,Enterprise,500,7,7,No,Direct,1,2024,Oct,15
2024-06-12,United states,Enterprise,500,4,7,No,LinkedIn,2,2024,Jun,12
2022-04-25,United states,Basic,50,2,8,No,LinkedIn,1,2022,Apr,25
2023-03-10,Nigeria,Enterprise,500,4,3,No,LinkedIn,0,2023,Mar,10
2020-11-09,Canada,Basic,50,5,12,No,Facebook,0,2020,Nov,9
2024-10-07,Nigeria,Basic,50,5,9,No,Facebook,0,2024,Oct,7
2024-04-17,United kingdom,Premium,100,3,8,No,Direct,0,2024,Apr,17
2020-03-31,United states,Free,0,4,12,No,Direct,0,2020,Mar,31
2020-03-16,United states,Premium,100,4,12,No,Referral,1,2020,Mar,16
2024-11-12,Canada,Free,0,3,14,No,Referral,1,2024,Nov,12
2023-05-25,United states,Premium,100,2,10,Yes,Google Ads,1,2023,May,25
2024-05-10,United states,Premium,100,3,13,No,Direct,1,2024,May,10
2020-02-05,Nigeria,Premium,100,2,14,No,Facebook,0,2020,Feb,5
2025-07-12,United states,Basic,50,3,12,No,Google Ads,2,2025,Jul,12
2022-02-15,United states,Premium,100,3,11,No,Google Ads,1,2022,Feb,15
2021-03-11,United states,Premium,100,3,9,No,LinkedIn,2,2021,Mar,11
2021-05-10,Canada,Basic,50,3,11,No,Referral,2,2021,May,10
2022-04-28,United states,Basic,50,0,13,No,Google Ads,1,2022,Apr,28
2022-08-04,United states,Enterprise,500,5,6,No,LinkedIn,0,2022,Aug,4
2020-07-02,Canada,Free,0,2,11,Yes,Facebook,3,2020,Jul,2
2022-09-22,Canada,Free,0,5,17,No,Direct,1,2022,Sep,22
2021-10-02,United states,Basic,50,5,8,No,Facebook,1,2021,Oct,2
2023-03-15,United kingdom,Basic,50,1,10,No,Direct,2,2023,Mar,15
2023-07-31,United states,Enterprise,500,1,12,No,Facebook,0,2023,Jul,31
2023-08-28,Canada,Enterprise,500,3,11,No,Direct,1,2023,Aug,28
2020-09-19,United states,Basic,50,1,12,No,Direct,0,2020,Sep,19
2024-12-29,United states,Basic,50,6,5,No,Facebook,3,2024,Dec,29
2022-07-09,United kingdom,Premium,100,6,10,Yes,Direct,1,2022,Jul,9
2022-05-25,United kingdom,Basic,50,5,12,No,LinkedIn,0,2022,May,25
2022-06-07,United states,Enterprise,500,4,12,No,Facebook,2,2022,Jun,7
2020-10-07,Canada,Enterprise,500,5,11,No,Referral,1,2020,Oct,7
2025-01-30,United states,Basic,50,0,10,No,Twitter,1,2025,Jan,30
2025-04-03,Nigeria,Basic,50,3,6,No,LinkedIn,0,2025,Apr,3
2021-01-28,United kingdom,Basic,50,5,15,No,Facebook,0,2021,Jan,28
2020-10-27,Canada,Enterprise,500,2,12,No,Google Ads,2,2020,Oct,27
2021-06-30,United states,Premium,100,2,7,No,Facebook,0,2021,Jun,30
2025-06-05,Nigeria,Enterprise,500,2,12,Yes,Facebook,3,2025,Jun,5
2024-09-22,United states,Premium,100,3,11,No,LinkedIn,1,2024,Sep,22
2022-02-03,United kingdom,Free,0,5,5,Yes,Twitter,0,2022,Feb,3
2024-08-10,United kingdom,Free,0,2,14,No,Referral,0,2024,Aug,10
2020-09-14,United kingdom,Free,0,4,9,No,Direct,1,2020,Sep,14
2024-08-16,United states,Premium,100,2,11,No,Facebook,1,2024,Aug,16
2024-08-27,United states,Premium,100,4,9,No,Twitter,3,2024,Aug,27
2024-04-11,Canada,Enterprise,500,9,5,No,Twitter,1,2024,Apr,11
2023-05-01,United states,Free,0,7,9,Yes,LinkedIn,0,2023,May,1
2025-07-28,Germany,Basic,50,4,7,No,Direct,0,2025,Jul,28
2024-01-29,Canada,Premium,100,2,10,No,Facebook,2,2024,Jan,29
2022-01-20,United states,Basic,50,3,10,No,LinkedIn,0,2022,Jan,20
2023-12-21,Nigeria,Basic,50,3,15,No,LinkedIn,3,2023,Dec,21
2021-09-12,Germany,Enterprise,500,2,9,No,Referral,2,2021,Sep,12
2024-04-04,Nigeria,Free,0,2,10,No,Twitter,2,2024,Apr,4
2021-05-06,United kingdom,Basic,50,2,8,No,Facebook,0,2021,May,6
2022-12-02,Canada,Basic,50,2,6,No,Referral,2,2022,Dec,2
2023-10-24,United kingdom,Basic,50,5,18,No,LinkedIn,2,2023,Oct,24
2021-03-24,United states,Free,0,2,11,Yes,Direct,0,2021,Mar,24
2022-07-05,Canada,Enterprise,500,7,18,No,LinkedIn,2,2022,Jul,5
2024-01-21,United states,Basic,50,2,12,No,Facebook,3,2024,Jan,21
2023-04-11,Nigeria,Premium,100,3,11,No,Facebook,1,2023,Apr,11
2021-05-20,Nigeria,Premium,100,5,12,No,Twitter,2,2021,May,20
2025-04-28,Canada,Premium,100,3,8,No,Twitter,1,2025,Apr,28
2021-08-05,United kingdom,Free,0,3,11,No,Referral,1,2021,Aug,5
2020-12-06,Nigeria,Premium,100,1,12,No,Referral,1,2020,Dec,6
2024-05-03,United kingdom,Free,0,3,9,No,Referral,0,2024,May,3
2024-06-15,Canada,Premium,100,3,7,No,Referral,2,2024,Jun,15
2024-09-09,United states,Basic,50,3,10,No,LinkedIn,3,2024,Sep,9
2021-09-03,Nigeria,Premium,100,3,8,No,Direct,0,2021,Sep,3
2024-11-15,Nigeria,Premium,100,6,13,No,Direct,2,2024,Nov,15
2022-07-15,United states,Basic,50,3,8,No,LinkedIn,0,2022,Jul,15
2025-06-20,Canada,Basic,50,1,11,No,LinkedIn,0,2025,Jun,20
2020-06-08,United states,Basic,50,1,8,Yes,LinkedIn,1,2020,Jun,8
2020-04-06,United kingdom,Premium,100,3,12,No,Facebook,2,2020,Apr,6
2020-01-06,Canada,Basic,50,3,13,No,Facebook,0,2020,Jan,6
2021-12-13,United states,Basic,50,3,12,No,Google Ads,0,2021,Dec,13
2021-04-13,United states,Basic,50,2,6,No,Facebook,4,2021,Apr,13
2020-08-08,United states,Basic,50,2,10,No,Referral,0,2020,Aug,8
2022-03-04,United states,Basic,50,3,5,No,Referral,0,2022,Mar,4
2020-06-02,Canada,Basic,50,1,5,No,Direct,3,2020,Jun,2
2020-10-11,United states,Premium,100,3,11,No,Twitter,1,2020,Oct,11
2020-06-19,Canada,Premium,100,2,9,No,Twitter,2,2020,Jun,19
2020-06-03,Canada,Premium,100,3,12,No,Twitter,2,2020,Jun,3
2022-06-03,Canada,Premium,100,4,7,No,Twitter,0,2022,Jun,3
2020-11-20,United states,Premium,100,2,8,No,Twitter,2,2020,Nov,20
2022-03-26,Germany,Enterprise,500,3,8,No,Twitter,0,2022,Mar,26
2020-02-03,United states,Enterprise,500,6,9,No,Twitter,2,2020,Feb,3
2025-03-18,United states,Enterprise,500,1,10,No,Twitter,0,2025,Mar,18
2023-10-24,Nigeria,Premium,100,4,8,No,Referral,0,2023,Oct,24
2024-03-01,Germany,Free,0,3,14,No,Twitter,0,2024,Mar,1
2020-09-19,United states,Basic,50,5,8,No,Twitter,2,2020,Sep,19
2024-05-09,Canada,Enterprise,500,5,10,No,Twitter,2,2024,May,9
